Customer_ID,Recency_Days,Frequency,Monetary,Avg_Order_Value,Total_Quantity,Unique_Products,Tenure_Days,Repeat_Purchase_90d
17146,13,13,5852.64,450.20307692307694,2188,164,570,0
17147,114,7,2458.47,351.21000000000004,943,74,491,1
17149,359,1,143.10000000000002,143.10000000000002,18,6,0,0
17150,284,6,1357.95,226.32500000000002,397,64,357,0
17151,643,1,231.90000000000003,231.90000000000003,42,4,0,0
17152,102,4,2016.5,504.125,577,9,230,0
17155,85,6,784.06,130.67666666666665,899,33,558,1
17156,399,1,591.87,591.87,391,39,0,0
17157,84,18,4994.36,277.46444444444444,2022,75,559,1
17158,140,4,1411.58,352.895,830,61,409,1
17159,79,3,1089.16,363.05333333333334,542,51,473,1
17160,17,16,9692.31,605.769375,7951,196,626,1
17161,352,1,856.01,856.01,537,52,0,0
17162,39,9,1463.66,162.6288888888889,865,75,174,1
17163,353,2,406.68,203.34,465,24,229,1
17164,59,3,1270.42,423.47333333333336,802,53,121,1
17165,192,6,1794.32,299.05333333333334,788,77,444,0
17166,111,1,127.59,127.59,57,10,0,1
17167,287,3,867.11,289.0366666666667,429,64,65,0
17168,406,1,400.2,400.2,220,21,0,0
17169,91,2,629.63,314.815,247,31,395,1
17170,282,2,178.68,89.34,152,8,14,0
17171,197,2,384.59000000000003,192.29500000000002,225,25,372,0
17172,338,2,638.81,319.405,735,24,296,1
17173,24,2,961.26,480.63,238,13,14,1
17174,125,1,59.9,59.9,41,4,0,0
17175,49,3,1132.63,377.54333333333335,644,42,155,1
17176,109,3,902.3199999999999,300.7733333333333,576,37,475,0
17177,413,1,119.5,119.5,40,29,0,0
17178,639,1,432.96000000000004,432.96000000000004,100,31,0,0
17179,86,6,1507.26,251.21,625,75,384,0
17180,149,10,2005.6,200.56,1655,179,445,1
17181,281,2,225.45000000000002,112.72500000000001,243,7,222,1
17182,330,2,321.3,160.65,54,4,295,0
17183,13,1,329.67,329.67,141,9,0,1
17184,477,2,198.41000000000003,99.20500000000001,73,14,161,0
17185,499,3,229.46,76.48666666666666,119,38,6,0
17187,134,2,467.71,233.855,426,21,299,0
17188,72,11,3933.79,357.61727272727273,2212,119,566,1
17189,14,5,953.63,190.726,601,101,631,0
17190,115,6,1476.83,246.13833333333332,2058,144,437,1
17191,2,14,3778.17,269.8692857142857,1901,238,643,1
17192,444,1,75.28,75.28,45,20,0,0
17193,84,4,1059.3,264.825,558,16,561,1
17194,181,3,812.5,270.8333333333333,420,57,256,0
17195,563,1,562.98,562.98,486,31,0,0
17196,335,1,327.75,327.75,154,84,0,0
17198,273,2,521.66,260.83,242,73,5,1
17199,490,1,135.04000000000002,135.04000000000002,232,8,0,0
17200,295,4,356.71,89.1775,367,25,264,0
17201,431,3,853.32,284.44,773,119,143,1
17202,328,1,160.65,160.65,55,8,0,0
17203,296,4,2004.01,501.0025,1751,84,0,1
17204,83,9,5504.6900000000005,611.6322222222223,2651,110,372,0
17205,324,2,615.27,307.635,1330,18,148,1
17207,560,1,292.62,292.62,233,55,0,0
17208,303,1,111.15,111.15,101,21,0,0
17209,557,3,595.7,198.5666666666667,723,36,87,0
17210,300,1,251.72,251.72,242,47,0,0
17211,88,11,2921.02,265.54727272727274,1611,176,546,1
17212,161,3,794.41,264.80333333333334,727,29,233,0
17213,49,11,3868.1800000000003,351.6527272727273,1669,113,583,1
17214,157,4,611.97,152.9925,177,56,110,1
17215,372,1,186.15,186.15,104,11,0,0
17216,462,1,63.6,63.6,21,13,0,0
17217,142,2,210.1,105.05,93,27,385,0
17218,122,13,2883.0,221.76923076923077,1505,193,469,1
17219,324,1,144.9,144.9,99,24,0,1
17220,7,17,3557.84,209.28470588235294,2107,347,589,1
17221,499,3,642.14,214.04666666666665,426,58,15,1
17222,385,5,1250.8600000000001,250.17200000000003,735,71,220,1
17223,218,3,558.04,186.01333333333332,155,62,64,0
17224,409,1,100.86000000000001,100.86000000000001,65,8,0,0
17225,489,1,131.15,131.15,36,5,0,0
17226,216,3,895.47,298.49,853,51,356,0
17227,80,9,1413.3600000000001,157.04,1236,50,520,1
17228,115,9,1601.52,177.94666666666666,1433,132,429,1
17229,4,2,318.76,159.38,185,39,46,0
17230,172,18,9388.49,521.5827777777778,3753,141,467,0
17231,34,22,5845.9,265.72272727272724,2990,445,605,1
17233,356,2,369.98,184.99,167,32,276,1
17234,90,1,149.89,149.89,55,14,0,0
17235,280,7,1354.82,193.54571428571427,747,41,180,1
17236,87,11,1710.8600000000001,155.53272727272727,730,97,463,1
17237,283,2,679.44,339.71999999999997,309,58,6,1
17238,44,26,5556.14,213.6976923076923,2646,418,602,1
17239,220,4,1189.45,297.3625,515,18,213,0
17240,504,1,130.60000000000002,130.60000000000002,108,7,0,0
17241,293,12,2736.64,228.05333333333337,859,116,276,0
17242,16,5,2889.2799999999997,577.856,1459,44,576,0
17243,0,59,15995.890000000001,271.11677966101695,6107,321,645,1
17244,291,4,871.14,217.785,803,85,350,1
17245,112,2,371.63,185.815,307,24,484,0
17246,454,2,38.92,19.46,36,6,191,0
17248,28,2,500.54,250.26999999999998,276,85,361,0
17249,336,1,68.03,68.03,79,27,0,0
17250,169,1,162.65,162.65,70,23,0,1
17251,270,3,798.98,266.32666666666665,377,65,362,0
17252,24,2,348.90999999999997,174.45499999999998,192,86,69,0
17254,309,1,198.29,198.29,146,36,0,1
17255,207,3,598.48,199.49333333333334,429,131,146,1
17256,15,5,498.93,99.786,299,20,492,0
17257,344,2,189.78,94.89,187,14,0,0
17258,304,2,417.3,208.65000000000003,188,46,268,0
17259,56,6,1452.39,242.06500000000003,844,179,507,0
17260,319,1,120.95,120.95,23,6,0,0
17261,417,1,221.59,221.59,95,43,0,0
17262,135,10,2190.76,219.07600000000002,595,10,497,1
17263,116,1,63.440000000000005,63.440000000000005,36,23,0,0
17264,332,1,268.28,268.28,217,70,0,0
17265,46,2,550.01,275.005,389,106,41,0
17266,55,3,318.2,106.06666666666666,117,56,493,1
17267,35,2,317.2,158.60000000000002,158,37,0,0
17268,15,11,1733.8899999999999,157.62636363636364,1395,26,623,0
17269,293,1,491.81,491.81,314,110,0,0
17270,377,2,601.45,300.725,420,45,262,0
17271,644,1,204.3,204.3,113,46,0,0
17272,107,2,1409.44,704.72,1161,59,63,1
17273,332,1,141.12,141.12,133,12,0,0
17274,303,1,465.4,465.4,194,52,0,1
17275,291,1,114.1,114.1,71,23,0,0
17276,310,1,502.49,502.49,187,50,0,0
17277,135,2,1065.3500000000001,532.675,430,67,95,0
17278,149,2,271.24,135.62,195,17,323,0
17280,346,1,118.86,118.86,74,6,0,0
17281,282,6,797.85,132.975,295,2,299,0
17282,38,5,2308.54,461.70799999999997,2332,168,418,0
17283,286,1,188.46,188.46,179,15,0,0
17284,28,7,2629.62,375.65999999999997,1945,277,324,1
17285,536,2,407.94,203.97,134,41,34,0
17286,308,2,237.81,118.905,251,46,0,1
17287,51,19,3480.21,183.16894736842104,1749,257,593,1
17288,115,9,1714.5,190.5,1160,139,186,1
17289,88,7,1275.23,182.1757142857143,856,152,461,1
17290,289,6,974.95,162.49166666666667,742,96,344,1
17291,216,1,550.8000000000001,550.8000000000001,72,1,0,0
17292,380,2,271.75,135.875,131,14,107,0
17293,27,13,2763.6,212.58461538461538,1610,109,616,1
17294,577,2,467.79,233.895,297,17,0,0
17296,638,1,338.13,338.13,216,32,0,0
17298,9,5,954.26,190.852,852,61,540,0
17299,8,4,604.8100000000001,151.2025,531,71,380,1
17300,298,2,393.64,196.82,467,37,90,0
17301,532,1,131.15,131.15,79,52,0,1
17302,30,3,661.61,220.53666666666666,345,48,182,1
17303,269,1,250.04,250.04,144,53,0,0
17304,442,1,111.5,111.5,73,5,0,0
17305,556,1,2135.46,2135.46,1006,9,0,0
17306,7,17,7851.1,461.8294117647059,11514,13,303,1
17307,303,11,3999.8900000000003,363.6263636363637,3667,22,293,0
17308,301,2,4511.76,2255.88,5148,5,59,0
17309,3,3,320.39,106.79666666666667,181,33,577,0
17310,295,2,1025.1,512.55,402,1,147,0
17311,224,5,2738.17,547.634,2160,93,357,1
17312,46,3,644.3,214.76666666666665,372,11,20,0
17314,56,14,3883.43,277.3878571428572,2785,141,588,1
17315,8,35,7686.4400000000005,219.61257142857144,4223,371,338,1
17316,328,1,124.45,124.45,44,35,0,0
17318,633,1,157.32999999999998,157.32999999999998,59,17,0,0
17319,577,1,29.099999999999998,29.099999999999998,14,3,0,0
17320,8,6,2444.85,407.47499999999997,1182,86,586,0
17321,302,4,1008.05,252.01250000000002,426,159,183,1
17322,284,5,922.59,184.518,631,115,360,0
17323,32,9,1175.47,130.60777777777778,1161,147,574,1
17324,239,10,1886.82,188.682,1248,85,389,1
17325,188,3,609.5699999999999,203.18999999999997,465,39,361,0
17326,316,2,312.35,156.175,136,82,121,0
17327,317,2,152.35,76.175,59,3,152,0
17328,581,1,104.7,104.7,86,6,0,0
17329,223,4,718.78,179.695,355,73,420,1
17330,452,2,59.900000000000006,29.950000000000003,2,2,103,1
17331,31,1,175.2,175.2,16,1,0,0
17332,436,5,838.27,167.654,794,82,128,0
17334,210,3,635.1500000000001,211.7166666666667,566,20,104,0
17335,291,2,497.04,248.52,210,34,300,0
17336,380,1,81.12,81.12,48,1,0,0
17337,59,4,1981.06,495.265,1247,421,158,0
17338,22,16,10559.710000000001,659.981875,5060,538,524,1
17339,2,3,302.36,100.78666666666668,172,10,415,0
17340,28,14,14858.31,1061.3078571428573,7538,258,542,1
17341,64,5,1272.21,254.442,831,200,383,0
17342,287,4,1227.54,306.885,521,31,290,0
17343,263,6,1259.94,209.99,454,61,380,0
17344,636,1,299.74,299.74,135,36,0,1
17345,1,9,1348.12,149.7911111111111,1844,140,644,1
17346,11,19,3604.51,189.71105263157895,2745,402,497,1
17348,205,5,1445.84,289.168,1567,206,341,1
17349,87,5,772.41,154.482,772,74,452,0
17350,302,3,612.381,204.12700000000004,408,65,282,1
17351,77,11,1828.38,166.21636363636364,362,41,560,1
17352,604,1,36.25,36.25,15,5,0,0
17353,37,4,3242.0,810.5,2168,7,495,0
17354,336,3,1740.8999999999999,580.3,1525,73,0,1
17355,294,1,273.31,273.31,249,28,0,0
17356,219,5,946.47,189.294,925,73,376,0
17358,211,5,861.01,172.202,430,126,350,0
17359,556,1,156.6,156.6,76,23,0,1
17360,92,4,953.17,238.2925,460,137,250,1
17361,94,4,647.51,161.8775,286,41,489,1
17362,147,7,1024.04,146.29142857142855,549,99,463,0
17363,303,3,920.46,306.82,499,34,6,0
17364,45,23,10127.65,440.33260869565214,6266,396,594,1
17365,77,12,5753.94,479.49499999999995,5800,320,506,1
17366,340,2,1077.24,538.62,504,120,23,0
17367,146,1,167.55,167.55,149,33,0,0
17368,1,12,2484.49,207.04083333333332,2222,161,630,1
17369,363,1,979.2,979.2,1152,1,0,0
17370,0,2,228.06,114.03,218,16,77,1
17371,269,4,329.11,82.2775,169,62,370,1
17372,74,26,4065.76,156.37538461538463,1708,384,569,1
17373,42,5,807.88,161.576,530,50,515,1
17374,126,3,727.11,242.37,155,34,176,0
17375,107,4,660.55,165.1375,480,77,232,0
17376,219,3,356.29,118.76333333333332,193,37,211,1
17377,34,67,15626.29,233.2282089552239,6379,436,611,1
17378,282,1,10.95,10.95,1,1,0,0
17380,342,3,645.0,215.0,252,5,100,0
17381,7,33,34384.69,1041.960303030303,40081,50,449,1
17382,343,7,836.88,119.55428571428571,432,14,133,1
17383,361,1,110.7,110.7,12,2,0,1
17384,127,2,398.79999999999995,199.39999999999998,76,7,248,1
17386,7,6,1823.69,303.9483333333334,1075,18,286,1
17388,39,10,2368.84,236.88400000000001,2266,40,598,1
17389,3,52,34885.73,670.879423076923,12210,57,639,1
17390,328,1,149.3,149.3,49,12,0,0
17391,71,2,508.8,254.4,480,2,0,0
17392,214,3,585.92,195.30666666666664,450,66,143,0
17393,318,2,381.15000000000003,190.57500000000002,238,45,77,0
17394,127,1,203.86999999999998,203.86999999999998,241,4,0,0
17395,416,1,97.5,97.5,66,3,0,0
17396,56,12,5880.6,490.05,1413,26,292,1
17397,324,1,516.87,516.87,441,44,0,1
17398,22,3,653.38,217.79333333333332,310,30,140,0
17400,34,8,4623.28,577.91,2185,345,595,0
17401,449,1,114.85,114.85,34,11,0,0
17402,9,18,3734.16,207.45333333333332,1169,101,621,1
17403,358,1,118.95,118.95,77,13,0,1
17404,31,18,36878.6,2048.811111111111,39554,110,578,1
17405,58,1,393.31,393.31,334,41,0,1
17406,241,13,4186.95,322.0730769230769,1847,155,400,0
17407,319,1,552.9,552.9,426,23,0,0
17408,71,3,316.09000000000003,105.36333333333333,163,7,350,0
17409,92,10,7793.51,779.351,4089,50,543,0
17410,4,2,419.55,209.77499999999998,149,22,119,1
17411,169,3,932.0200000000001,310.67333333333335,428,46,475,1
17412,104,13,3671.98,282.46,2174,143,541,1
17413,312,2,560.14,280.07,302,10,165,0
17414,92,5,2069.52,413.904,5536,6,551,1
17416,17,20,15699.52,784.976,7750,305,615,1
17417,456,1,164.18,164.18,76,16,0,0
17418,231,2,373.99,186.995,371,24,63,1
17419,51,14,4559.68,325.6914285714286,2221,159,539,1
17420,79,5,746.26,149.252,350,34,230,1
17421,294,3,1059.41,353.1366666666667,807,46,349,0
17422,1,10,3314.36,331.43600000000004,3034,137,441,1
17423,125,2,869.96,434.98,645,28,175,1
17426,83,10,6319.74,631.9739999999999,3934,213,484,1
17428,18,37,24871.0,672.1891891891892,14621,383,627,1
17429,36,5,1357.46,271.492,1286,80,301,0
17430,273,3,469.40999999999997,156.47,325,24,114,1
17431,221,1,403.3,403.3,292,41,0,0
17432,293,7,1363.23,194.74714285714285,801,174,350,1
17433,293,1,266.8,266.8,120,39,0,1
17435,319,1,331.35,331.35,195,15,0,0
17436,134,4,440.16,110.04,136,5,505,0
17437,437,1,369.68,369.68,283,52,0,0
17438,161,5,1422.77,284.554,553,49,387,0
17439,563,1,325.74,325.74,370,8,0,0
17440,64,4,323.58,80.895,282,4,392,0
17441,640,1,293.35,293.35,245,21,0,0
17442,1,14,4293.43,306.67357142857145,2898,179,568,1
17443,127,1,534.24,534.24,504,1,0,0
17444,55,3,2940.04,980.0133333333333,2119,132,25,0
17446,84,2,120.89999999999999,60.449999999999996,198,6,133,0
17448,405,46,14523.67,315.7319565217391,11534,569,147,0
17449,2,10,3846.4900000000002,384.649,2070,237,635,1
17450,3,28,136695.0,4881.964285714285,46101,127,342,1
17451,13,1,346.01,346.01,267,23,0,1
17454,100,10,1547.94,154.794,727,98,500,0
17455,111,1,131.7,131.7,66,8,0,0
17456,273,2,975.5600000000001,487.78000000000003,508,59,90,0
17457,34,14,5984.81,427.4864285714285,2695,30,605,0
17458,289,1,213.08,213.08,112,32,0,1
17460,2,16,2157.9700000000003,134.87312500000002,954,93,592,0
17462,192,1,463.40999999999997,463.40999999999997,155,14,0,1
17463,84,5,1886.99,377.398,1112,177,412,1
17464,66,3,907.1400000000001,302.38000000000005,608,35,461,0
17465,333,7,2542.79,363.2557142857143,1477,103,310,0
17467,303,1,102.6,102.6,20,4,0,0
17468,283,1,57.8,57.8,68,3,0,1
17469,16,15,4230.55,282.0366666666667,1960,150,614,1
17470,35,10,2317.87,231.78699999999998,2331,99,380,1
17471,382,1,321.65000000000003,321.65000000000003,153,19,0,0
17472,99,4,922.35,230.5875,551,183,437,0
17473,316,2,607.0,303.5,270,33,47,0
17474,507,1,1047.0,1047.0,200,6,0,0
17476,303,2,489.86,244.93,224,29,341,0
17477,520,2,1144.3,572.15,225,44,34,0
17478,316,2,1272.8000000000002,636.4000000000001,516,40,225,0
17479,540,1,389.26000000000005,389.26000000000005,266,18,0,0
17480,352,1,370.41,370.41,243,24,0,1
17481,1,1,260.63,260.63,149,19,0,1
17482,395,2,775.64,387.82000000000005,240,50,91,0
17483,42,3,452.43,150.81,172,19,280,1
17484,484,2,209.57,104.785,339,14,47,0
17486,169,1,396.87,396.87,191,24,0,0
17487,636,1,160.55,160.55,37,8,0,0
17488,549,1,336.5,336.5,136,18,0,0
17489,120,1,208.56,208.56,232,16,0,1
17490,84,3,963.38,321.12666666666667,537,51,392,1
17491,3,13,4212.91,324.07,2596,95,494,1
17492,156,3,1122.42,374.14000000000004,450,32,270,0
17493,293,1,100.91,100.91,62,8,0,0
17494,409,1,54.7,54.7,26,3,0,0
17495,298,1,309.16,309.16,138,21,0,1
17496,266,4,1412.89,353.2225,675,54,335,0
17497,298,2,287.25,143.625,59,7,220,0
17499,197,2,1341.3899999999999,670.6949999999999,1086,66,271,0
17501,128,2,288.6,144.3,160,18,0,0
17504,114,18,9490.17,527.2316666666667,5420,244,463,0
17505,69,5,2435.48,487.096,1242,83,443,0
17507,169,2,605.58,302.78999999999996,359,79,47,0
17508,188,8,4579.23,572.4037500000001,2891,199,451,0
17510,328,1,206.08,206.08,208,15,0,1
17511,1,50,140446.24,2808.9248,92902,583,644,1
17512,29,16,4434.7300000000005,277.17062500000003,4515,85,607,1
17513,316,2,645.6,322.8,186,12,70,1
17514,36,2,522.0,261.0,284,72,541,0
17515,114,8,1534.86,191.8575,504,90,344,1
17516,27,5,788.27,157.654,481,132,259,1
17517,216,1,153.94,153.94,102,11,0,0
17518,333,2,329.42,164.71,267,71,195,0
17519,41,14,4418.150000000001,315.5821428571429,3036,133,605,1
17521,107,3,714.41,238.13666666666668,403,37,235,1
17522,46,4,912.25,228.0625,932,54,79,0
17524,269,3,539.14,179.71333333333334,362,37,76,0
17525,267,3,1161.9,387.3,338,19,69,0
17526,198,11,3616.14,328.74,1272,61,431,1
17527,17,2,606.62,303.31,206,25,108,1
17529,518,2,1240.25,620.125,790,78,87,0
17530,114,8,1789.83,223.72875,1019,271,527,1
17531,98,3,1266.82,422.2733333333333,472,54,428,0
17532,293,1,65.34,65.34,30,4,0,0
17533,342,1,34.8,34.8,24,1,0,0
17534,359,4,1445.47,361.3675,757,69,200,1
17535,188,1,164.4,164.4,136,13,0,0
17536,85,3,364.83,121.61000000000001,201,16,505,0
17537,211,1,620.75,620.75,369,60,0,1
17539,525,4,1176.84,294.21,708,132,108,0
17540,224,5,1280.5,256.1,458,35,283,1
17541,417,1,119.86,119.86,44,31,0,0
17542,177,3,340.85,113.61666666666667,323,57,371,0
17543,457,1,120.05,120.05,62,13,0,0
17544,298,3,944.82,314.94,410,80,0,0
17545,298,3,767.54,255.84666666666666,345,112,187,1
17547,283,2,727.85,363.925,223,22,289,0
17548,141,4,731.26,182.815,494,22,162,0
17550,105,9,2506.64,278.5155555555555,968,250,472,0
17551,267,1,290.34,290.34,142,39,0,0
17552,280,10,2154.88,215.488,1376,64,255,1
17553,37,4,3757.6,939.4,2288,2,481,0
17554,30,2,1249.8899999999999,624.9449999999999,1409,51,25,1
17555,242,4,760.88,190.22,547,174,251,1
17556,113,2,300.67,150.335,184,13,173,0
17557,640,1,34.0,34.0,4,1,0,1
17558,301,1,259.17,259.17,54,28,0,0
17559,420,1,167.62,167.62,270,12,0,0
17560,2,8,1895.8,236.975,1588,37,565,0
17561,298,3,537.9,179.29999999999998,237,129,342,1
17562,17,4,661.1,165.275,601,35,63,1
17563,486,2,392.38,196.19,256,27,33,0
17565,494,1,131.83,131.83,67,30,0,0
17567,0,7,3432.05,490.29285714285714,2037,105,348,1
17568,541,1,374.45,374.45,275,61,0,0
17569,240,1,344.14,344.14,159,29,0,0
17570,289,1,100.0,100.0,1,1,0,0
17571,53,4,764.79,191.1975,600,120,396,1
17572,7,9,621.46,69.05111111111111,312,14,625,1
17573,1,1,174.71,174.71,177,11,0,1
17574,150,1,185.65,185.65,77,8,0,0
17575,575,1,171.7,171.7,72,5,0,0
17576,7,36,7413.37,205.92694444444444,4004,355,636,1
17577,553,2,348.75,174.375,179,20,23,0
17578,126,7,1047.33,149.6185714285714,529,57,311,0
17579,45,3,575.24,191.74666666666667,247,58,440,1
17580,160,5,541.02,108.204,223,78,169,0
17581,17,35,13448.22,384.23485714285715,7099,348,626,1
17582,144,5,1446.95,289.39,603,92,387,0
17583,468,1,135.95,135.95,55,7,0,0
17584,35,5,4816.57,963.314,2251,79,556,1
17585,17,7,2064.71,294.9585714285714,2510,295,368,0
17586,527,1,167.4,167.4,68,8,0,0
17587,536,1,176.71,176.71,67,42,0,0
17588,8,7,2939.55,419.9357142857143,1379,35,537,0
17589,59,17,13276.84,780.9905882352941,8380,571,491,1
17591,30,7,1976.52,282.36,904,93,568,1
17592,646,1,148.3,148.3,38,13,0,0
17593,52,9,6428.5,714.2777777777778,3973,250,590,1
17594,162,3,1819.7,606.5666666666667,1038,52,350,1
17596,44,10,3421.85,342.18500000000006,5480,226,588,1
17597,121,5,3484.09,696.818,2215,109,369,0
17598,289,1,409.98,409.98,126,10,0,0
17599,385,1,52.05,52.05,11,3,0,0
17601,147,2,413.08,206.54,295,69,141,0
17602,32,10,3209.56,320.956,2665,275,494,1
17603,525,3,1393.66,464.55333333333334,564,93,112,1
17604,125,6,942.38,157.06333333333333,614,142,464,0
17605,498,1,160.75,160.75,71,13,0,0
17606,645,1,87.30000000000001,87.30000000000001,42,6,0,0
17607,284,1,333.81,333.81,269,22,0,0
17608,357,2,296.07,148.035,299,90,158,1
17609,210,8,1313.37,164.17125000000001,869,231,307,1
17610,448,5,1511.94,302.38800000000003,893,114,193,0
17611,31,22,7077.56,321.70727272727277,4652,680,614,1
17612,3,17,5029.35,295.84411764705885,3054,196,627,1
17613,25,9,2976.69,330.74333333333334,1667,173,188,1
17615,38,6,721.8000000000001,120.3,378,47,355,0
17616,81,4,734.4,183.6,288,1,277,0
17617,466,1,385.19,385.19,249,18,0,0
17618,156,10,3696.84,369.684,1714,196,436,1
17619,220,1,214.37,214.37,124,71,0,0
17621,220,5,2697.0,539.4,906,52,119,1
17622,505,2,1130.21,565.105,379,19,0,0
17623,317,6,1838.72,306.4533333333334,534,108,315,1
17624,126,3,1125.45,375.15000000000003,716,71,501,1
17625,48,6,5185.63,864.2716666666666,3163,392,584,1
17626,510,1,254.0,254.0,202,18,0,0
17627,386,1,296.36,296.36,676,10,0,0
17629,28,7,1439.78,205.68285714285713,939,89,301,1
17630,77,2,503.6,251.8,158,24,62,0
17631,45,6,886.66,147.77666666666667,442,56,592,0
17633,11,5,1381.16,276.23199999999997,530,56,286,1
17634,0,7,2077.07,296.7242857142857,650,177,245,1
17635,332,3,1265.58,421.85999999999996,770,60,166,0
17637,23,1,338.95,338.95,215,24,0,1
17638,555,2,842.4000000000001,421.20000000000005,432,2,74,0
17639,184,6,615.17,102.52833333333332,576,59,207,0
17640,287,5,2547.28,509.45599999999996,1442,47,247,1
17642,27,5,1824.49,364.898,1475,88,614,0
17643,281,2,439.7,219.85000000000002,226,30,132,0
17644,28,16,4758.59,297.411875,2574,122,541,1
17646,127,12,3898.79,324.89916666666664,1308,124,504,0
17647,577,2,198.6,99.3,52,5,0,1
17648,100,4,1526.26,381.565,756,96,192,1
17649,46,3,1578.89,526.2966666666666,723,88,334,0
17651,63,10,2906.53,290.653,1656,114,370,1
17652,52,6,2713.57,452.2616666666667,1469,101,136,1
17653,7,2,343.34,171.67000000000002,687,9,20,1
17654,185,1,117.55,117.55,41,22,0,0
17655,24,7,2240.77,320.11,985,63,300,1
17656,14,3,927.65,309.2166666666667,463,35,22,1
17657,338,1,126.0,126.0,60,7,0,0
17658,119,1,317.6,317.6,216,9,0,1
17659,8,11,2240.56,203.68727272727273,1048,91,286,1
17660,49,2,342.22,171.11,259,75,595,0
17662,569,2,412.92,206.46,184,14,60,0
17663,62,14,4389.45,313.53214285714284,1925,130,491,1
17664,120,3,887.7800000000001,295.9266666666667,863,51,407,1
17665,401,1,563.1,563.1,690,19,0,0
17666,385,3,1319.6399999999999,439.87999999999994,956,17,50,1
17667,69,8,3646.2,455.775,2062,136,492,1
17669,30,8,5168.85,646.10625,2987,80,494,1
17670,135,1,205.7,205.7,110,11,0,0
17671,65,4,1535.0,383.75,739,52,218,1
17672,217,6,3778.3,629.7166666666667,1711,128,372,1
17673,70,11,3754.53,341.3209090909091,2884,189,468,1
17674,276,1,300.66,300.66,349,11,0,1
17675,9,62,31342.39,505.5224193548387,13375,288,627,1
17676,17,8,1808.3,226.0375,1310,68,510,1
17677,8,44,30379.58,690.445,18194,303,623,1
17678,171,2,599.76,299.88,368,27,339,0
17679,429,5,1585.5,317.1,1026,41,214,1
17680,291,2,313.05,156.525,59,9,127,1
17681,505,5,731.2,146.24,450,12,96,0
17682,23,10,3490.3,349.03000000000003,1903,76,526,1
17683,293,3,819.01,273.00333333333333,781,41,168,0
17685,174,10,3811.84,381.184,2455,81,399,1
17686,28,7,7146.7,1020.9571428571428,3065,255,413,1
17687,328,1,432.68,432.68,210,26,0,0
17688,301,1,304.2,304.2,114,19,0,0
17689,296,2,317.08,158.54000000000002,300,17,85,0
17690,9,16,5732.53,358.283125,2420,201,572,1
17691,266,4,637.55,159.3875,315,37,188,0
17692,35,12,2975.8,247.98333333333335,2338,90,413,0
17693,45,1,200.47,200.47,231,16,0,0
17694,49,3,1695.97,565.3233333333334,1493,54,421,0
17695,39,5,1746.04,349.20799999999997,1809,46,549,0
17696,16,26,7309.47,281.1334615384616,5458,186,620,1
17697,144,1,338.95,338.95,93,19,0,0
17698,168,1,154.95,154.95,93,8,0,0
17699,384,2,442.0,221.0,208,17,84,0
17700,2,13,5827.16,448.2430769230769,3028,227,643,1
17701,160,1,417.95,417.95,109,24,0,0
17702,16,5,2658.44,531.688,1851,109,291,1
17703,17,3,787.06,262.3533333333333,683,51,308,1
17704,76,2,885.19,442.595,343,27,71,0
17705,14,8,1228.3799999999999,153.5475,889,53,470,1
17706,8,26,17795.16,684.4292307692308,6974,389,589,1
17707,93,8,609.3,76.16250000000001,546,9,547,0
17708,95,4,884.1800000000001,221.04500000000002,387,57,235,0
17709,77,5,671.01,134.202,295,37,433,0
17710,331,1,293.5,293.5,158,20,0,0
17711,197,1,220.53000000000003,220.53000000000003,107,13,0,1
17713,290,4,1198.09,299.52250000000004,989,55,166,0
17714,228,5,1410.18,282.036,608,69,192,0
17715,108,2,489.59999999999997,244.79999999999998,576,1,392,0
17716,2,20,14437.64,721.882,8070,302,642,1
17717,329,1,376.92,376.92,344,26,0,0
17718,140,2,439.18,219.58999999999997,274,22,412,0
17719,14,12,4477.4,373.1166666666666,2118,100,149,1
17720,21,9,2358.57,262.06333333333333,1431,76,465,1
17721,567,1,307.21000000000004,307.21000000000004,107,11,0,0
17722,4,5,3520.2200000000003,704.0440000000001,2412,163,279,0
17723,35,7,3378.4000000000005,482.6285714285715,912,6,248,0
17724,46,1,373.1,373.1,78,11,0,1
17725,8,8,2507.12,313.39,1610,94,166,1
17726,303,7,1092.06,156.00857142857146,444,52,286,0
17728,312,2,1362.75,681.375,677,79,49,1
17729,504,1,438.65000000000003,438.65000000000003,247,23,0,0
17730,14,15,5531.09,368.7393333333333,3876,139,483,1
17731,36,5,1432.62,286.524,564,66,540,1
17732,280,8,2166.42,270.8025,1058,90,115,0
17733,169,1,216.95000000000002,216.95000000000002,87,12,0,1
17734,44,5,1281.9,256.38,662,67,505,1
17735,1,23,14771.550000000001,642.241304347826,9061,348,403,1
17736,21,1,307.49,307.49,213,23,0,1
17738,56,12,3876.0,323.0,2458,161,481,1
17739,104,14,6010.01,429.2864285714286,1885,47,535,1
17740,297,6,426.90000000000003,71.15,222,5,308,0
17741,314,2,101.1,50.55,114,6,153,0
17742,21,11,2098.48,190.7709090909091,653,52,625,0
17743,356,1,229.2,229.2,96,3,0,0
17744,158,5,1615.7,323.14,2100,63,130,1
17745,385,2,600.34,300.17,164,27,78,0
17746,148,4,904.1800000000001,226.04500000000002,688,32,370,0
17747,20,1,71.4,71.4,12,1,0,0
17748,435,1,358.15,358.15,111,17,0,0
17749,86,3,1026.18,342.06,446,52,368,0
